feature,importance
gene_STAR,0.0
gene_STAP1,0.0
gene_STAMBP,0.0
gene_STAM2,0.0
gene_STAG3,0.0
gene_STAG2,0.0
gene_STIL,0.0
gene_TCEAL1,0.0
gene_TC2N,0.0
gene_TBXT,0.0
gene_TBXAS1,0.0
gene_TBXA2R,0.0
gene_TBX6,0.0
gene_TBX5,0.0
gene_TBX4,0.0
gene_TBX3,0.0
gene_TBX22,0.0
gene_TBX21,0.0
gene_TBX20,0.0
gene_SYT10,0.0
gene_TBX19,0.0
gene_TBX18,0.0
gene_TBX15,0.0
gene_TBX1,0.0
gene_TBR1,0.0
gene_TBP,0.0
gene_TBL2,0.0
gene_TBL1XR1,0.0
gene_TBL1X,0.0
gene_TBK1,0.0
gene_TBCK,0.0
gene_TBCE,0.0
gene_TBCD,0.0
gene_TBX2,0.0
gene_TEFM,0.0
gene_TEDC1,0.0
gene_TECTA,0.0
gene_TECRL,0.0
gene_TECPR2,0.0
gene_TECPR1,0.0
gene_TEAD1,0.0
gene_TDRD9,0.0
gene_TDRD7,0.0
gene_TDRD6,0.0
gene_TDRD1,0.0
gene_TDP2,0.0
gene_TCEAL2,0.0
gene_TCTN2,0.0
gene_TCTN1,0.0
gene_TCP11L2,0.0
gene_TCOF1,0.0
gene_TCN2,0.0
gene_TCN1,0.0
gene_TCIRG1,0.0
gene_TCFL5,0.0
gene_TCF7L2,0.0
gene_TCF4,0.0
gene_TCF3,0.0
gene_TCF20,0.0
gene_TCF12,0.0
gene_TCTN3,0.0
gene_TANC2,0.0
gene_TAMALIN,0.0
gene_TALDO1,0.0
gene_TAFA5,0.0
gene_TAF8,0.0
gene_TAF7L,0.0
gene_TAF6,0.0
gene_TAF4B,0.0
gene_TAF4,0.0
gene_TAF2,0.0
gene_TAF1C,0.0
gene_TAF1A,0.0
gene_TBCCD1,0.0
gene_TAF1,0.0
gene_TACSTD2,0.0
gene_TACR3,0.0
gene_TACO1,0.0
gene_TAB2,0.0
gene_TAAR9,0.0
gene_TAAR1,0.0
gene_SZT2-AS1,0.0
gene_SZT2,0.0
gene_SYTL1,0.0
gene_SYT5,0.0
gene_SYT2,0.0
gene_SYT14,0.0
gene_TAF10,0.0
gene_TBC1D9B,0.0
gene_TBC1D8B,0.0
gene_TBC1D7,0.0
gene_TBC1D3F,0.0
gene_TBC1D32,0.0
gene_TBC1D30,0.0
gene_TBC1D2B,0.0
gene_TBC1D24,0.0
gene_TBC1D23,0.0
gene_TBC1D20,0.0
gene_TBC1D14,0.0
gene_TBC1D1,0.0
gene_TAT,0.0
gene_TANGO2,0.0
gene_TASOR,0.0
gene_TAS2R39,0.0
gene_TAS2R14,0.0
gene_TAS1R3,0.0
gene_TARS2,0.0
gene_TARS1,0.0
gene_TAPT1,0.0
gene_TAPBPL,0.0
gene_TAPBP,0.0
gene_TAP2,0.0
gene_TAP1,0.0
gene_TAOK2,0.0
gene_TAOK1,0.0
gene_TASOR2,0.0
gene_SNAPC2,0.0
gene_SNAP29,0.0
gene_SNAP25,0.0
gene_SNAI3,0.0
gene_SNAI2,0.0
gene_SMYD4,0.0
gene_SMYD1,0.0
gene_SMTNL2,0.0
gene_SMS,0.0
gene_SMPX,0.0
gene_SMPD4,0.0
gene_SMPD3,0.0
gene_SRI,0.0
gene_SMOX,0.0
gene_SMOC2,0.0
gene_SMOC1,0.0
gene_SMO,0.0
gene_SMN1,0.0
gene_SMG9,0.0
gene_SMG8,0.0
gene_SMG7,0.0
gene_SMG6,0.0
gene_SMG1,0.0
gene_SMDT1,0.0
gene_SMCO2,0.0
gene_SMCHD1,0.0
gene_SMPD2,0.0
gene_SOAT2,0.0
gene_SOAT1,0.0
gene_SNX31,0.0
gene_SNX27,0.0
gene_SNX19,0.0
gene_SNX17,0.0
gene_SNX14,0.0
gene_SNX10,0.0
gene_SNUPN,0.0
gene_SNTG2,0.0
gene_SNTA1,0.0
gene_SNRPN,0.0
gene_SNAPC4,0.0
gene_SNRNP48,0.0
gene_SNRNP200,0.0
gene_SNORD9,0.0
gene_SNORD8,0.0
gene_SNORD62,0.0
gene_SNORD19,0.0
gene_SNORA49,0.0
gene_SNIP1,0.0
gene_SNHG14,0.0
gene_SNED1,0.0
gene_SND1,0.0
gene_SNCAIP,0.0
gene_SNCA,0.0
gene_SNRPB,0.0
gene_SLITRK2,0.0
gene_SLITRK1,0.0
gene_SLIT3,0.0
gene_SLIT2,0.0
gene_SLFN14,0.0
gene_SLFN12,0.0
gene_SLFN11,0.0
gene_SLCO6A1,0.0
gene_SLCO5A1,0.0
gene_SLCO4C1,0.0
gene_SLCO2A1,0.0
gene_SLCO1B3,0.0
gene_SMC6,0.0
gene_SLC9C2,0.0
gene_SLC9C1,0.0
gene_SLC9A9,0.0
gene_SLC9A7,0.0
gene_SLC9A6,0.0
gene_SLC9A4,0.0
gene_SLC9A3,0.0
gene_SLC9A1,0.0
gene_SLC8A3,0.0
gene_SLC8A2,0.0
gene_SLC7A9,0.0
gene_SLC7A7,0.0
gene_SLC7A6,0.0
gene_SLCO1B1,0.0
gene_SMC3,0.0
gene_SMC1A,0.0
gene_SMARCE1,0.0
gene_SMARCD2,0.0
gene_SMARCD1,0.0
gene_SMARCC2,0.0
gene_SMARCC1,0.0
gene_SMARCB1,0.0
gene_SMARCAL1,0.0
gene_SMARCA5,0.0
gene_SMARCA4,0.0
gene_SMARCA2,0.0
gene_SMARCA1,0.0
gene_SLITRK3,0.0
gene_SMAD9,0.0
gene_SMAD6,0.0
gene_SMAD4,0.0
gene_SMAD3,0.0
gene_SMAD2,0.0
gene_SLX4,0.0
gene_SLX1A,0.0
gene_SLURP1,0.0
gene_SLPI,0.0
gene_SLMAP,0.0
gene_SLK,0.0
gene_SLITRK6,0.0
gene_SLITRK5,0.0
gene_SMAGP,0.0
gene_SPP1,0.0
gene_SPOUT1,0.0
gene_SPOP,0.0
gene_SPOCK2,0.0
gene_SPOCD1,0.0
gene_SPNS2,0.0
gene_SPNS1,0.0
gene_SPMIP9,0.0
gene_SPMAP2,0.0
gene_SPINT2,0.0
gene_SPINT1,0.0
gene_SPINK5,0.0
gene_SOBP,0.0
gene_SPIB,0.0
gene_SPHKAP,0.0
gene_SPG7,0.0
gene_SPG21,0.0
gene_SPG11,0.0
gene_SPEN,0.0
gene_SPEG,0.0
gene_SPEF2,0.0
gene_SPECC1L,0.0
gene_SPECC1,0.0
gene_SPDYE5,0.0
gene_SPDYE2B,0.0
gene_SPDYE16,0.0
gene_SPINK1,0.0
gene_SRGAP3,0.0
gene_SREBF2,0.0
gene_SREBF1,0.0
gene_SRD5A3,0.0
gene_SRD5A2,0.0
gene_SRCAP,0.0
gene_SRBD1,0.0
gene_SRA1,0.0
gene_SQSTM1,0.0
gene_SPZ1,0.0
gene_SPTSSA,0.0
gene_SPTLC2,0.0
gene_SPTLC1,0.0
gene_SPP2,0.0
gene_SPTBN4,0.0
gene_SPTBN2,0.0
gene_SPTBN1,0.0
gene_SPTB,0.0
gene_SPTA1,0.0
gene_SPRYD3,0.0
gene_SPRTN,0.0
gene_SPRR3,0.0
gene_SPRR2D,0.0
gene_SPRED1,0.0
gene_SPR,0.0
gene_SPPL2C,0.0
gene_SPPL2A,0.0
gene_SPTBN5,0.0
gene_SOX9,0.0
gene_SOX6,0.0
gene_SOX5,0.0
gene_SOX4,0.0
gene_SOX2,0.0
gene_SOX18,0.0
gene_SOX17,0.0
gene_SOX11,0.0
gene_SOX1,0.0
gene_SOWAHC,0.0
gene_SOST,0.0
gene_SOS2,0.0
gene_SPDYC,0.0
gene_SORT1,0.0
gene_SORL1,0.0
gene_SORD,0.0
gene_SORCS1,0.0
gene_SORBS3,0.0
gene_SORBS1,0.0
gene_SON,0.0
gene_SOHLH2,0.0
gene_SOHLH1,0.0
gene_SOD3,0.0
gene_SOD1,0.0
gene_SOCS4,0.0
gene_SOCS1,0.0
gene_SOS1,0.0
gene_SPDEF,0.0
gene_SPATS1,0.0
gene_SPATC1L,0.0
gene_SPATC1,0.0
gene_SPATA7,0.0
gene_SPATA32,0.0
gene_SPATA31E1,0.0
gene_SPATA31A7,0.0
gene_SPATA31A6,0.0
gene_SPATA31A3,0.0
gene_SPATA31A1,0.0
gene_SPATA2L,0.0
gene_SPATA20,0.0
gene_SP110,0.0
gene_SPART,0.0
gene_SPARCL1,0.0
gene_SPARC,0.0
gene_SPANXD,0.0
gene_SPAG8,0.0
gene_SPAG7,0.0
gene_SPAG17,0.0
gene_SPAG1,0.0
gene_SPA17,0.0
gene_SP9,0.0
gene_SP8,0.0
gene_SP7,0.0
gene_SP140,0.0
gene_SPAST,0.0
gene_CLTC,0.0
gene_CLRN1,0.0
gene_CLPTM1,0.0
gene_CLPP,0.0
gene_CLPB,0.0
gene_CLP1,0.0
gene_CLOCK,0.0
gene_CLN8,0.0
gene_CLN6,0.0
gene_CLN5,0.0
gene_CLN3,0.0
gene_CLMP,0.0
Consequence_group_Other,0.0
gene_CLIP2,0.0
gene_CLIP1,0.0
gene_CLIC6,0.0
gene_CLIC5,0.0
gene_CLEC9A,0.0
gene_CLEC6A,0.0
gene_CLEC4M,0.0
gene_CLEC4D,0.0
gene_CLEC3B,0.0
gene_CLEC19A,0.0
gene_CLEC18C,0.0
gene_CLEC18B,0.0
gene_CLEC16A,0.0
gene_CLMN,0.0
gene_CNTN3,0.0
gene_CNTN2,0.0
gene_CNTN1,0.0
gene_CNTLN,0.0
gene_CNTD1,0.0
gene_CNR2,0.0
gene_CNPY4,0.0
gene_CNOT3,0.0
gene_CNOT1,0.0
gene_CNNM4,0.0
gene_CNNM3,0.0
gene_CNNM2,0.0
gene_CLU,0.0
gene_CNKSR1,0.0
gene_CNGB3,0.0
gene_CNGB1,0.0
gene_CNGA3,0.0
gene_CNGA2,0.0
gene_CNGA1,0.0
gene_CNDP1,0.0
gene_CNBD1,0.0
gene_CMYA5,0.0
gene_CMPK2,0.0
gene_CLVS1,0.0
gene_CLUH,0.0
gene_CLUAP1,0.0
gene_CNKSR2,0.0
gene_CIT,0.0
gene_CISD2,0.0
gene_CIROZ,0.0
gene_CIP2A,0.0
gene_CILP2,0.0
gene_CILP,0.0
gene_CIITA,0.0
gene_CIC,0.0
gene_CIB2,0.0
gene_CIB1,0.0
gene_CIAO3,0.0
gene_CIAO1,0.0
gene_CLEC10A,0.0
gene_CHSY1,0.0
gene_CHST6,0.0
gene_CHST5,0.0
gene_CHST3,0.0
gene_CHST14,0.0
gene_CHRNG,0.0
gene_CHRND,0.0
gene_CHRNB4,0.0
gene_CHRNB2,0.0
gene_CHRNB1,0.0
gene_CHRNA6,0.0
gene_CHRNA4,0.0
gene_CHRNA2,0.0
gene_CHSY3-AS1,0.0
gene_CLDND2,0.0
gene_CLDN6,0.0
gene_CLDN25,0.0
gene_CLDN2,0.0
gene_CLDN19,0.0
gene_CLDN17,0.0
gene_CLDN16,0.0
gene_CLDN14,0.0
gene_CLDN10,0.0
gene_CLDN1,0.0
gene_CLCNKB,0.0
gene_CLCNKA,0.0
gene_CITED2,0.0
gene_CLCN6,0.0
gene_CLCN5,0.0
gene_CLCN4,0.0
gene_CLCN3,0.0
gene_CLCN2,0.0
gene_CLCN1,0.0
gene_CLCF1,0.0
gene_CLCC1,0.0
gene_CLCA1,0.0
gene_CLASP1,0.0
gene_CKMT1B,0.0
gene_CKAP2L,0.0
gene_CIZ1,0.0
gene_CLCN7,0.0
gene_CPE,0.0
gene_CPD,0.0
gene_CPB2,0.0
gene_CPAP,0.0
gene_CPAMD8,0.0
gene_CPA3,0.0
gene_CPA1,0.0
gene_CP,0.0
gene_COX6C,0.0
gene_COX6B2,0.0
gene_COX6B1,0.0
gene_COX4I2,0.0
gene_CNTN4,0.0
gene_COX14,0.0
gene_COX10,0.0
gene_CORO6,0.0
gene_CORO1A,0.0
gene_CORIN,0.0
gene_COQ9,0.0
gene_COQ8B,0.0
gene_COQ8A,0.0
gene_COQ7,0.0
gene_COQ6,0.0
gene_COQ5,0.0
gene_COQ4,0.0
gene_COQ3,0.0
gene_COX15,0.0
gene_CREG1,0.0
gene_CREB3L3,0.0
gene_CREB3L1,0.0
gene_CREB3,0.0
gene_CRBN,0.0
gene_CRB3,0.0
gene_CRB2,0.0
gene_CRB1,0.0
gene_CRAT,0.0
gene_CRAMP1,0.0
gene_CR2,0.0
gene_CR1,0.0
gene_CPED1,0.0
gene_CPT2,0.0
gene_CPT1C,0.0
gene_CPT1B,0.0
gene_CPT1A,0.0
gene_CPSF4,0.0
gene_CPSF3,0.0
gene_CPSF2,0.0
gene_CPSF1,0.0
gene_CPS1,0.0
gene_CPQ,0.0
gene_CPOX,0.0
gene_CPLX1,0.0
gene_CPLANE1,0.0
gene_CPZ,0.0
gene_COL18A1,0.0
gene_COL17A1,0.0
gene_COL15A1,0.0
gene_COL14A1,0.0
gene_COL13A1,0.0
gene_COL12A1,0.0
gene_COL11A2,0.0
gene_COL11A1,0.0
gene_COL10A1,0.0
gene_COG7,0.0
gene_COG6,0.0
gene_COG5,0.0
gene_COQ2,0.0
gene_COG2,0.0
gene_COG1,0.0
gene_COCH,0.0
gene_COBLL1,0.0
gene_COA7,0.0
gene_COA5,0.0
gene_CNTRL,0.0
gene_CNTNAP5,0.0
gene_CNTNAP4,0.0
gene_CNTNAP2,0.0
gene_CNTNAP1,0.0
gene_CNTN6,0.0
gene_CNTN5,0.0
gene_COG4,0.0
gene_COPS2,0.0
gene_COPG1,0.0
gene_COPB2-DT,0.0
gene_COPB2,0.0
gene_COPB1,0.0
gene_COPA,0.0
gene_COMMD8,0.0
gene_COLQ,0.0
gene_COLGALT1,0.0
gene_COLEC11,0.0
gene_COLEC10,0.0
gene_COL9A3,0.0
gene_COL9A1,0.0
gene_COL18A1-AS2,0.0
gene_COL6A2,0.0
gene_COL6A1,0.0
gene_COL5A3,0.0
gene_COL5A2,0.0
gene_COL5A1,0.0
gene_COL4A6,0.0
gene_COL4A2,0.0
gene_COL4A1,0.0
gene_COL27A1,0.0
gene_COL25A1,0.0
gene_COL22A1,0.0
gene_COL20A1,0.0
gene_COL19A1,0.0
gene_COL8A2,0.0
gene_CDH15,0.0
gene_CDH12,0.0
gene_CDH11,0.0
gene_CDCA7L,0.0
gene_CDCA7,0.0
gene_CDCA5,0.0
gene_CDC73,0.0
gene_CDC6,0.0
gene_CDC45,0.0
gene_CDC42EP5,0.0
gene_CDC42BPG,0.0
gene_CDC42BPB,0.0
gene_CHRNA1,0.0
gene_CDC42,0.0
gene_CDC23,0.0
gene_CDC20,0.0
gene_CDC14A,0.0
gene_CDAN1,0.0
gene_CDADC1,0.0
gene_CD93,0.0
gene_CD8A,0.0
gene_CD82,0.0
gene_CD81,0.0
gene_CD79B,0.0
gene_CD79A,0.0
gene_CD74,0.0
gene_CDC42BPA,0.0
gene_CDON,0.0
gene_CDKN2B-AS1,0.0
gene_CDKN2A,0.0
gene_CDKN1C,0.0
gene_CDKN1B,0.0
gene_CDKN1A,0.0
gene_CDKL5,0.0
gene_CDKL2,0.0
gene_CDKAL1,0.0
gene_CDK8,0.0
gene_CDK6,0.0
gene_CDK5RAP2,0.0
gene_CDH18,0.0
gene_CDK20,0.0
gene_CDK18,0.0
gene_CDK13,0.0
gene_CDK12,0.0
gene_CDHR4,0.0
gene_CDHR2,0.0
gene_CDHR1,0.0
gene_CDH7,0.0
gene_CDH4,0.0
gene_CDH3,0.0
gene_CDH23,0.0
gene_CDH20,0.0
gene_CDH2,0.0
gene_CDK4,0.0
gene_CD209,0.0
gene_CD200R1,0.0
gene_CD19,0.0
gene_CD180,0.0
gene_CD163L1,0.0
gene_CD163,0.0
gene_CD151,0.0
gene_CD101,0.0
gene_CCT8,0.0
gene_CCT6B,0.0
gene_CCT5,0.0
gene_CCT2,0.0
gene_CD72,0.0
gene_CCNQ,0.0
gene_CCNO,0.0
gene_CCNH,0.0
gene_CCNF,0.0
gene_CCNDBP1,0.0
gene_CCND2,0.0
gene_CCNB3,0.0
gene_CCN6,0.0
gene_CCN3,0.0
gene_CCN2,0.0
gene_CCM2,0.0
gene_CCL3-AS1,0.0
gene_CCIN,0.0
gene_CCR1,0.0
gene_CD69,0.0
gene_CD68,0.0
gene_CD63,0.0
gene_CD6,0.0
gene_CD59,0.0
gene_CD55,0.0
gene_CD5,0.0
gene_CD48,0.0
gene_CD46,0.0
gene_CD40LG,0.0
gene_CD40,0.0
gene_CD4,0.0
gene_CD3G,0.0
gene_CD22,0.0
gene_CD36,0.0
gene_CD34,0.0
gene_CD33,0.0
gene_CD320,0.0
gene_CD300LB,0.0
gene_CD300C,0.0
gene_CD300A,0.0
gene_CD2AP,0.0
gene_CD27,0.0
gene_CD248,0.0
gene_CD247,0.0
gene_CD244,0.0
gene_CD226,0.0
gene_CD3E,0.0
gene_CGN,0.0
gene_CGB5,0.0
gene_CGB1,0.0
gene_CGAS,0.0
gene_CFP,0.0
gene_CFI,0.0
gene_CFHR5,0.0
gene_CFHR4,0.0
gene_CFH,0.0
gene_CFC1,0.0
gene_CFAP97,0.0
gene_CFAP91,0.0
gene_CDT1,0.0
gene_CFAP70,0.0
gene_CFAP69,0.0
gene_CFAP65,0.0
gene_CFAP61,0.0
gene_CFAP57,0.0
gene_CFAP54,0.0
gene_CFAP53,0.0
gene_CFAP52,0.0
gene_CFAP47,0.0
gene_CFAP46,0.0
gene_CFAP44,0.0
gene_CFAP43,0.0
gene_CFAP418,0.0
gene_CFAP74,0.0
gene_CHRM3,0.0
gene_CHRM2,0.0
gene_CHRDL1,0.0
gene_CHRD,0.0
gene_CHPF,0.0
gene_CHN1,0.0
gene_CHMP4B,0.0
gene_CHMP2B,0.0
gene_CHMP1A,0.0
gene_CHM,0.0
gene_CHL1,0.0
gene_CHI3L1,0.0
gene_CGNL1,0.0
gene_CHEK1,0.0
gene_CHD8,0.0
gene_CHD6,0.0
gene_CHD5,0.0
gene_CHD4,0.0
gene_CHD3,0.0
gene_CHD2,0.0
gene_CHD1L,0.0
gene_CHCHD4,0.0
gene_CHAT,0.0
gene_CHAMP1,0.0
gene_CHAF1A,0.0
gene_CGRRF1,0.0
gene_CHEK2,0.0
gene_CEP152,0.0
gene_CEP135,0.0
gene_CEP131,0.0
gene_CEP126,0.0
gene_CEP120,0.0
gene_CEP112,0.0
gene_CEP104,0.0
gene_CENPVL1,0.0
gene_CENPL,0.0
gene_CENPF,0.0
gene_CENPE,0.0
gene_CENATAC,0.0
gene_CFAP410,0.0
gene_CELSR3,0.0
gene_CELSR2,0.0
gene_CELSR1,0.0
gene_CELF2,0.0
gene_CELA3B,0.0
gene_CELA2A,0.0
gene_CEL,0.0
gene_CEBPZ,0.0
gene_CEBPE,0.0
gene_CEBPA,0.0
gene_CEACAM5,0.0
gene_CEACAM19,0.0
gene_CEACAM16,0.0
gene_CEMIP,0.0
gene_CFAP300,0.0
gene_CFAP298,0.0
gene_CFAP251,0.0
gene_CETP,0.0
gene_CES3,0.0
gene_CERT1,0.0
gene_CERS6,0.0
gene_CERS3,0.0
gene_CERKL,0.0
gene_CEP97,0.0
gene_CEP89,0.0
gene_CEP85L,0.0
gene_CEP83,0.0
gene_CEP162,0.0
gene_CEP72,0.0
gene_CEP70,0.0
gene_CEP63,0.0
gene_CEP57,0.0
gene_CEP55,0.0
gene_CEP43,0.0
gene_CEP41,0.0
gene_CEP350,0.0
gene_CEP295,0.0
gene_CEP290,0.0
gene_CEP250,0.0
gene_CEP170B,0.0
gene_CEP164,0.0
gene_CEP78,0.0
gene_DNAH14,0.0
gene_DNAH12,0.0
gene_DNAH10,0.0
gene_DNAH1,0.0
gene_DNAAF6,0.0
gene_DNAAF5,0.0
gene_DNAAF4,0.0
gene_DNAAF3,0.0
gene_DNAAF2,0.0
gene_DNAAF11,0.0
gene_DNAAF1,0.0
gene_DNA2,0.0
gene_CRIM1,0.0
gene_DMXL1,0.0
gene_DMTN,0.0
gene_DMRT2,0.0
gene_DMRT1,0.0
gene_DMPK,0.0
gene_DMP1-AS1,0.0
gene_DMP1,0.0
gene_DMGDH,0.0
gene_DMD,0.0
gene_DMBX1,0.0
gene_DMBT1,0.0
gene_DLX6-AS1,0.0
gene_DLX5,0.0
gene_DMXL2,0.0
gene_DNASE2,0.0
gene_DNASE1L3,0.0
gene_DNASE1L1,0.0
gene_DNASE1,0.0
gene_DNAL1,0.0
gene_DNAJC7,0.0
gene_DNAJC6,0.0
gene_DNAJC5,0.0
gene_DNAJC3,0.0
gene_DNAJC21,0.0
gene_DNAJC19,0.0
gene_DNAJC17,0.0
gene_DNAH17,0.0
gene_DNAJC1,0.0
gene_DNAJB6,0.0
gene_DNAJB2,0.0
gene_DNAJB13,0.0
gene_DNAJA3,0.0
gene_DNAI2,0.0
gene_DNAI1,0.0
gene_DNAH9,0.0
gene_DNAH8,0.0
gene_DNAH7,0.0
gene_DNAH6,0.0
gene_DNAH3,0.0
gene_DNAH2,0.0
gene_DNAJC12,0.0
gene_DICER1,0.0
gene_DIAPH3,0.0
gene_DIAPH1,0.0
gene_DIABLO,0.0
gene_DHX9,0.0
gene_DHX8,0.0
gene_DHX58,0.0
gene_DHX40,0.0
gene_DHX38,0.0
gene_DHX37,0.0
gene_DHX34,0.0
gene_DHX33,0.0
gene_DLX3,0.0
gene_DHX30,0.0
gene_DHX16,0.0
gene_DHTKD1,0.0
gene_DHPS,0.0
gene_DHODH,0.0
gene_DHH,0.0
gene_DHFR,0.0
gene_DHDDS,0.0
gene_DHCR7,0.0
gene_DHCR24,0.0
gene_DGUOK,0.0
gene_DGKZ,0.0
gene_DGKQ,0.0
gene_DHX32,0.0
gene_DLL4,0.0
gene_DLL3,0.0
gene_DLL1,0.0
gene_DLGAP5,0.0
gene_DLGAP4,0.0
gene_DLGAP3,0.0
gene_DLGAP1,0.0
gene_DLG5,0.0
gene_DLG4,0.0
gene_DLG3,0.0
gene_DLG1,0.0
gene_DLEC1,0.0
gene_DIDO1,0.0
gene_DLC1,0.0
gene_DLAT,0.0
gene_DKKL1,0.0
gene_DKC1,0.0
gene_DIXDC1,0.0
gene_DISP3,0.0
gene_DISP2,0.0
gene_DISP1,0.0
gene_DISC1,0.0
gene_DIS3L2,0.0
gene_DIP2C,0.0
gene_DIP2B,0.0
gene_DIP2A,0.0
gene_DLD,0.0
gene_DYNC1H1,0.0
gene_DYM,0.0
gene_DXO,0.0
gene_DVL3,0.0
gene_DVL1,0.0
gene_DUSP6,0.0
gene_DUSP29,0.0
gene_DUSP15,0.0
gene_DUS4L,0.0
gene_DUS3L,0.0
gene_DUOXA2,0.0
gene_DUOXA1,0.0
gene_DNER,0.0
gene_DTX4,0.0
gene_DTX3L,0.0
gene_DTX2,0.0
gene_DTNBP1,0.0
gene_DTNA,0.0
gene_DTHD1,0.0
gene_DSTYK,0.0
gene_DST,0.0
gene_DSP,0.0
gene_DSG4,0.0
gene_DSG2,0.0
gene_DSG1,0.0
gene_DSE,0.0
gene_DUOX2,0.0
gene_EDNRA,0.0
gene_EDN3,0.0
gene_EDN1,0.0
gene_EDIL3,0.0
gene_EDARADD,0.0
gene_EDAR,0.0
gene_ECT2L,0.0
gene_ECM1,0.0
gene_ECHS1,0.0
gene_ECH1,0.0
gene_ECEL1,0.0
gene_ECE1,0.0
gene_DYNC1I1,0.0
gene_EBF3,0.0
gene_EARS2,0.0
gene_E4F1,0.0
gene_DZIP1L,0.0
gene_DZIP1,0.0
gene_DYSF,0.0
gene_DYRK1B,0.0
gene_DYRK1A,0.0
gene_DYNLT2B,0.0
gene_DYNC2LI1,0.0
gene_DYNC2I2,0.0
gene_DYNC2I1,0.0
gene_DYNC2H1,0.0
gene_EBP,0.0
gene_DONSON,0.0
gene_DOK7,0.0
gene_DOK3,0.0
gene_DOK1,0.0
gene_DOHH,0.0
gene_DOCK9,0.0
gene_DOCK8-AS2,0.0
gene_DOCK8,0.0
gene_DOCK7,0.0
gene_DOCK6,0.0
gene_DOCK5,0.0
gene_DOCK3,0.0
gene_DSCAML1,0.0
gene_DOCK11,0.0
gene_DOCK10,0.0
gene_DOCK1,0.0
gene_DNTTIP2,0.0
gene_DNPH1,0.0
gene_DNMT3B,0.0
gene_DNMT3A,0.0
gene_DNMT1,0.0
gene_DNMBP,0.0
gene_DNM2,0.0
gene_DNM1L,0.0
gene_DNM1,0.0
gene_DNHD1,0.0
gene_DOCK2,0.0
gene_DSCAM,0.0
gene_DSC3,0.0
gene_DSC2,0.0
gene_DRP2,0.0
gene_DROSHA,0.0
gene_DRD5,0.0
gene_DRD4,0.0
gene_DRD3,0.0
gene_DRD2,0.0
gene_DRC3,0.0
gene_DRC1,0.0
gene_DPYSL5,0.0
gene_DPYSL3,0.0
gene_DOP1A,0.0
gene_DPYD,0.0
gene_DPY19L2,0.0
gene_DPY19L1,0.0
gene_DPRX,0.0
gene_DPP9,0.0
gene_DPP7,0.0
gene_DPP6,0.0
gene_DPH5,0.0
gene_DPF2,0.0
gene_DPEP1,0.0
gene_DPAGT1,0.0
gene_DOT1L,0.0
gene_DORIP1,0.0
gene_DPYS,0.0
gene_CUTA,0.0
gene_CUL7,0.0
gene_CUL4B,0.0
gene_CUL4A,0.0
gene_CUL2,0.0
gene_CTSW,0.0
gene_CTSK,0.0
gene_CTSF,0.0
gene_CTSD,0.0
gene_CTSC,0.0
gene_CTSB,0.0
gene_CTSA,0.0
gene_DGKK,0.0
gene_CTR9,0.0
gene_CTPS1,0.0
gene_CTNS,0.0
gene_CTNND2,0.0
gene_CTNND1,0.0
gene_CTNNB1,0.0
gene_CTNNA3,0.0
gene_CTNNA2,0.0
gene_CTNNA1,0.0
gene_CTLA4,0.0
gene_CTHRC1,0.0
gene_CTH,0.0
gene_CTF1,0.0
gene_CTRC,0.0
gene_CYP1A1,0.0
gene_CYP19A1,0.0
gene_CYP11B2,0.0
gene_CYP11B1,0.0
gene_CYP11A1,0.0
gene_CYLD,0.0
gene_CYLC1,0.0
gene_CYGB,0.0
gene_CYFIP2,0.0
gene_CYCS,0.0
gene_CYC1,0.0
gene_CYBC1,0.0
gene_CUX1,0.0
gene_CYBA,0.0
gene_CYB5R4,0.0
gene_CYB5R3,0.0
gene_CYB561D1,0.0
gene_CYB561A3,0.0
gene_CXorf66,0.0
gene_CXCR5,0.0
gene_CXCR4,0.0
gene_CXCR2,0.0
gene_CXCR1,0.0
gene_CWF19L1,0.0
gene_CWC27,0.0
gene_CUX2,0.0
gene_CYBB,0.0
gene_CSAG1,0.0
gene_CRYZL1,0.0
gene_CRYZ,0.0
gene_CRYM,0.0
gene_CRYGS,0.0
gene_CRYGD,0.0
gene_CRYBG2,0.0
gene_CRYBG1,0.0
gene_CRYBB3,0.0
gene_CRYBB2,0.0
gene_CRYBA4,0.0
gene_CRYBA1,0.0
gene_CTDP1,0.0
gene_CRYAA,0.0
gene_CRX,0.0
gene_CRTC2,0.0
gene_CRTC1,0.0
gene_CRTAP,0.0
gene_CRPPA,0.0
gene_CROT,0.0
gene_CROCC,0.0
gene_CRLS1,0.0
gene_CRLF1,0.0
gene_CRKL,0.0
gene_CRISPLD2,0.0
gene_CRIPTO3,0.0
gene_CRYAB,0.0
gene_CTCF,0.0
gene_CTC1,0.0
gene_CTBP2,0.0
gene_CTBP1,0.0
gene_CTAGE1,0.0
gene_CT55,0.0
gene_CT47B1,0.0
gene_CT45A1,0.0
gene_CSTF2,0.0
gene_CSTB,0.0
gene_CSTA,0.0
gene_CST9,0.0
gene_CST1,0.0
gene_CSDE1,0.0
gene_CSPP1,0.0
gene_CSPG4,0.0
gene_CSNK2A1,0.0
gene_CSNK1G1,0.0
gene_CSNK1D,0.0
gene_CSN3,0.0
gene_CSMD3,0.0
gene_CSMD1,0.0
gene_CSH2,0.0
gene_CSGALNACT1,0.0
gene_CSF3R,0.0
gene_CSF2RB,0.0
